id,type,slug,title,url,httpStatus,finalUrl,hops,isLoop,redirectChain
0,homepage,"","Homepage","https://jus-tice.co.il/",200,"https://jus-tice.co.il/",0,false,"https://jus-tice.co.il/"
19315,article,"domestic-violence","אלימות במשפחה | צו הגנה, זכויות, עונשים והגנה משפטית","https://jus-tice.co.il/domestic-violence/",200,"https://jus-tice.co.il/domestic-violence/",0,false,"https://jus-tice.co.il/domestic-violence/"
19313,article,"sex-offenses","עבירות מין | סוגי עבירות, עונשים, הגנה וזכויות","https://jus-tice.co.il/sex-offenses/",200,"https://jus-tice.co.il/sex-offenses/",0,false,"https://jus-tice.co.il/sex-offenses/"
19312,article,"pre-indictment-hearing","שימוע לפני כתב אישום | המדריך המלא — זכויות, הכנה ותוצאות","https://jus-tice.co.il/pre-indictment-hearing/",200,"https://jus-tice.co.il/pre-indictment-hearing/",0,false,"https://jus-tice.co.il/pre-indictment-hearing/"
19311,article,"criminal-indictment","כתב אישום פלילי | המדריך המקיף — שלבים, זכויות והגנה","https://jus-tice.co.il/criminal-indictment/",200,"https://jus-tice.co.il/criminal-indictment/",0,false,"https://jus-tice.co.il/criminal-indictment/"
19304,article,"criminal-appeal","ערעור פלילי בישראל | מתי, איך ומה סיכויי ההצלחה","https://jus-tice.co.il/criminal-appeal/",200,"https://jus-tice.co.il/criminal-appeal/",0,false,"https://jus-tice.co.il/criminal-appeal/"
19302,article,"criminal-negligence","רשלנות פלילית בישראל | הגדרה, עונשים ומקרים שכיחים","https://jus-tice.co.il/criminal-negligence/",200,"https://jus-tice.co.il/criminal-negligence/",0,false,"https://jus-tice.co.il/criminal-negligence/"
19300,article,"tax-crimes","עבירות מס בישראל | סוגים, עונשים והגנות משפטיות","https://jus-tice.co.il/tax-crimes/",200,"https://jus-tice.co.il/tax-crimes/",0,false,"https://jus-tice.co.il/tax-crimes/"
19283,article,"arrest-rights","מעצר בישראל | סוגי מעצר, זכויות העצור ודרכי שחרור","https://jus-tice.co.il/arrest-rights/",200,"https://jus-tice.co.il/arrest-rights/",0,false,"https://jus-tice.co.il/arrest-rights/"
19281,article,"fraud-types","עבירות הונאה ומרמה בישראל | סוגים, עונשים והגנות משפטיות","https://jus-tice.co.il/fraud-types/",200,"https://jus-tice.co.il/fraud-types/",0,false,"https://jus-tice.co.il/fraud-types/"
19279,article,"plea-bargain","הסדר טיעון בישראל | מדריך מלא להליך, יתרונות וסיכונים","https://jus-tice.co.il/plea-bargain/",200,"https://jus-tice.co.il/plea-bargain/",0,false,"https://jus-tice.co.il/plea-bargain/"
19277,article,"driving-under-influence","נהיגה בשכרות ותחת השפעת סמים בישראל | עונשים וזכויות","https://jus-tice.co.il/driving-under-influence/",200,"https://jus-tice.co.il/driving-under-influence/",0,false,"https://jus-tice.co.il/driving-under-influence/"
19275,article,"drug-possession","החזקת סמים בישראל | עונשים, זכויות ואפשרויות משפטיות","https://jus-tice.co.il/drug-possession/",200,"https://jus-tice.co.il/drug-possession/",0,false,"https://jus-tice.co.il/drug-possession/"
19273,article,"drug-trafficking","סחר בסמים בישראל | עונשים, הגנות וכל מה שצריך לדעת","https://jus-tice.co.il/drug-trafficking/",200,"https://jus-tice.co.il/drug-trafficking/",0,false,"https://jus-tice.co.il/drug-trafficking/"
19271,article,"murder-charges","עבירות רצח והריגה בישראל | סיווג, עונשים והגנות משפטיות","https://jus-tice.co.il/murder-charges/",200,"https://jus-tice.co.il/murder-charges/",0,false,"https://jus-tice.co.il/murder-charges/"
19269,article,"police-investigation-rights","זכויות הנחקר בחקירה משטרתית בישראל | המדריך המלא","https://jus-tice.co.il/police-investigation-rights/",200,"https://jus-tice.co.il/police-investigation-rights/",0,false,"https://jus-tice.co.il/police-investigation-rights/"
19267,article,"lahav-433-guide","להב 433 | היחידה הארצית לחקירות הונאה, שחיתות ופשיעה חמורה","https://jus-tice.co.il/lahav-433-guide/",200,"https://jus-tice.co.il/lahav-433-guide/",0,false,"https://jus-tice.co.il/lahav-433-guide/"
19265,article,"shoplifting-defense","גניבה מחנות בישראל | עונשים, הגנות משפטיות וזכויות הנחשד","https://jus-tice.co.il/shoplifting-defense/",200,"https://jus-tice.co.il/shoplifting-defense/",0,false,"https://jus-tice.co.il/shoplifting-defense/"
19263,article,"drug-crimes","עבירות סמים בישראל | סוגי עבירות, עונשים וזכויות הנחקר","https://jus-tice.co.il/drug-crimes/",200,"https://jus-tice.co.il/drug-crimes/",0,false,"https://jus-tice.co.il/drug-crimes/"
19261,article,"criminal-lawyer-cost","כמה עולה עורך דין פלילי בישראל? | מדריך מחירים מלא 2026","https://jus-tice.co.il/criminal-lawyer-cost/",200,"https://jus-tice.co.il/criminal-lawyer-cost/",0,false,"https://jus-tice.co.il/criminal-lawyer-cost/"
19259,article,"criminal-record-deletion","מחיקת רישום פלילי ומשטרתי בישראל | מדריך משפטי מקיף","https://jus-tice.co.il/criminal-record-deletion/",200,"https://jus-tice.co.il/criminal-record-deletion/",0,false,"https://jus-tice.co.il/criminal-record-deletion/"
19257,article,"criminal-record-check","תעודת יושר ואישור העדר רישום פלילי בישראל | מדריך מלא 2026","https://jus-tice.co.il/criminal-record-check/",200,"https://jus-tice.co.il/criminal-record-check/",0,false,"https://jus-tice.co.il/criminal-record-check/"
14010,article,"rabbinical-agreement-approval","מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כללים מעשיים","https://jus-tice.co.il/rabbinical-agreement-approval/",200,"https://jus-tice.co.il/rabbinical-agreement-approval/",0,false,"https://jus-tice.co.il/rabbinical-agreement-approval/"
13152,article,"most-recommended-family-lawyer","המלצות 2026 עורך דין לענייני משפחה מומלץ  | התייעצות עם עורך דין לענייני משפחה וירושה","https://jus-tice.co.il/most-recommended-family-lawyer/",200,"https://jus-tice.co.il/most-recommended-family-lawyer/",0,false,"https://jus-tice.co.il/most-recommended-family-lawyer/"
12987,article,"future-of-divorce-process","כיצד יראה בעתיד הליך גירושין &#8211; תחזית לשנים הבאות","https://jus-tice.co.il/future-of-divorce-process/",200,"https://jus-tice.co.il/future-of-divorce-process/",0,false,"https://jus-tice.co.il/future-of-divorce-process/"
12979,article,"experienced-family-law-attorney","עורך דין לענייני משפחה תותח מעל 20 שנות נסיון | ייעוץ חינם &#8211; נתונים עדכניים בדיני המשפחה","https://jus-tice.co.il/experienced-family-law-attorney/",200,"https://jus-tice.co.il/experienced-family-law-attorney/",0,false,"https://jus-tice.co.il/experienced-family-law-attorney/"
12975,article,"1396562-2","פס&quot;ד ביטול החלטה לשלום בית ; הקפאת תשלום מזונות אישה","https://jus-tice.co.il/1396562-2/",200,"https://jus-tice.co.il/1396562-2/",0,false,"https://jus-tice.co.il/1396562-2/"
12946,article,"can-you-be-common-law-married-to-a-married-person","האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר? מדריך מקיף ידועים בציבור","https://jus-tice.co.il/can-you-be-common-law-married-to-a-married-person/",200,"https://jus-tice.co.il/can-you-be-common-law-married-to-a-married-person/",0,false,"https://jus-tice.co.il/can-you-be-common-law-married-to-a-married-person/"
12940,article,"divorce-agreement-enforcement-claims","אכיפת הסכם גירושין על רקע טענות הדדיות בדבר הפרתו","https://jus-tice.co.il/divorce-agreement-enforcement-claims/",200,"https://jus-tice.co.il/divorce-agreement-enforcement-claims/",0,false,"https://jus-tice.co.il/divorce-agreement-enforcement-claims/"
12934,article,"family-mediation-updated-trends","גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונים, התפתחות ומגמות עדכניות","https://jus-tice.co.il/family-mediation-updated-trends/",200,"https://jus-tice.co.il/family-mediation-updated-trends/",0,false,"https://jus-tice.co.il/family-mediation-updated-trends/"
12924,article,"investigations-and-intelligence-division","אגף החקירות והמודיעין של משטרת ישראל","https://jus-tice.co.il/investigations-and-intelligence-division/",200,"https://jus-tice.co.il/investigations-and-intelligence-division/",0,false,"https://jus-tice.co.il/investigations-and-intelligence-division/"
12921,article,"top-experts-family-law","(2025) המומחים המובילים בדיני משפחה","https://jus-tice.co.il/top-experts-family-law/",200,"https://jus-tice.co.il/top-experts-family-law/",0,false,"https://jus-tice.co.il/top-experts-family-law/"
12914,article,"new-trends-ai-family-law","מגמות חדשות בדיני משפחה: השפעת הבינה המלאכותית AI דיני משפחה וגירושין (צפי ומגמות 2025-2026)","https://jus-tice.co.il/new-trends-ai-family-law/",200,"https://jus-tice.co.il/new-trends-ai-family-law/",0,false,"https://jus-tice.co.il/new-trends-ai-family-law/"
12907,article,"criminal-prosecutions","תביעות פלילי | ייצוג ולווי נאשמים","https://jus-tice.co.il/criminal-prosecutions/",200,"https://jus-tice.co.il/criminal-prosecutions/",0,false,"https://jus-tice.co.il/criminal-prosecutions/"
12897,article,"the-recommended-family-lawyers","מומלצי דיני משפחה וגירושין: המלצות עורכי דין לענייני משפחה בישראל (2025)","https://jus-tice.co.il/the-recommended-family-lawyers/",200,"https://jus-tice.co.il/the-recommended-family-lawyers/",0,false,"https://jus-tice.co.il/the-recommended-family-lawyers/"
12883,article,"rabbinical-courts-reconciliation-agreement-divorce-ketubah","תפוגת חיובים בהסכם שלום בית וגירושין – המלצה לכתובה מוקטנת בבתי הדין הרבניים","https://jus-tice.co.il/rabbinical-courts-reconciliation-agreement-divorce-ketubah/",200,"https://jus-tice.co.il/rabbinical-courts-reconciliation-agreement-divorce-ketubah/",0,false,"https://jus-tice.co.il/rabbinical-courts-reconciliation-agreement-divorce-ketubah/"
12879,article,"996028-3","פס&quot;ד רבני 2025 | תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית &#8211; 996028-3 &#8211; ביה&quot;ד תל אביב יפו","https://jus-tice.co.il/996028-3/",200,"https://jus-tice.co.il/996028-3/",0,false,"https://jus-tice.co.il/996028-3/"
12871,article,"petah-tikva-divorce-lawyer","עורך דין גירושין מומלץ פתח תקווה והמרכז | 2025 נתונים והנחיות גירושין","https://jus-tice.co.il/petah-tikva-divorce-lawyer/",200,"https://jus-tice.co.il/petah-tikva-divorce-lawyer/",0,false,"https://jus-tice.co.il/petah-tikva-divorce-lawyer/"
12857,article,"posta","פוסטה פלילים","https://jus-tice.co.il/posta/",200,"https://jus-tice.co.il/posta/",0,false,"https://jus-tice.co.il/posta/"
12851,article,"7776-09-24","זיכוי לנאשם בשורת עבירות בשל קשיים בזיהוי (ת&quot;פ 7776-09-24 חסדאי)","https://jus-tice.co.il/7776-09-24/",200,"https://jus-tice.co.il/7776-09-24/",0,false,"https://jus-tice.co.il/7776-09-24/"
12841,article,"ai-for-law-firms","הטמעת בינה מלאכותית AI במשרדי עורכי דין","https://jus-tice.co.il/ai-for-law-firms/",200,"https://jus-tice.co.il/ai-for-law-firms/",0,false,"https://jus-tice.co.il/ai-for-law-firms/"
12681,article,"1520884-1","אישור הסכם גירושין בו נקבע חיוב מזונות שיוויוני &#8211; 1520884-1 &#8211; ביה&quot;ד באר שבע","https://jus-tice.co.il/1520884-1/",200,"https://jus-tice.co.il/1520884-1/",0,false,"https://jus-tice.co.il/1520884-1/"
12678,article,"1331339-3","החובה לעמוד בהסכם על מקום מגורי הילדים ולשאת בתוצאות הפרתו_ שיבתו לתוקף של פטור ממזונות שניתן בגין ההפרה &#8211; 1331339-3 &#8211; ביה&quot;ד הגדול","https://jus-tice.co.il/1331339-3/",200,"https://jus-tice.co.il/1331339-3/",0,false,"https://jus-tice.co.il/1331339-3/"
12675,article,"1331339-1","אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת הילדים – איזונים והכרעה &#8211; 1331339-1 &#8211; ביה&quot;ד הגדול","https://jus-tice.co.il/1331339-1/",200,"https://jus-tice.co.il/1331339-1/",0,false,"https://jus-tice.co.il/1331339-1/"
12670,article,"dissolution-partnership-verdict-petition-witness-apartment-agreement","פס&quot;ד רבני (2025) בקשת האישה להקדמת מועד פירוק שיתוף דירה טרם התאריך שנקבע בהסכם","https://jus-tice.co.il/dissolution-partnership-verdict-petition-witness-apartment-agreement/",200,"https://jus-tice.co.il/dissolution-partnership-verdict-petition-witness-apartment-agreement/",0,false,"https://jus-tice.co.il/dissolution-partnership-verdict-petition-witness-apartment-agreement/"
12663,article,"investment-loss-compensation","פיצוי למשקיע בעקבות הפסד בשוק ההון, פורקס ו- קריפטו | סוגי הונאות (2025)","https://jus-tice.co.il/investment-loss-compensation/",200,"https://jus-tice.co.il/investment-loss-compensation/",0,false,"https://jus-tice.co.il/investment-loss-compensation/"
12655,article,"real-estate-lawyer-cost-2025","עורך דין מכירת דירה מחיר (2025) | תפקידו של עורך הדין בעסקאות מקרקעין","https://jus-tice.co.il/real-estate-lawyer-cost-2025/",200,"https://jus-tice.co.il/real-estate-lawyer-cost-2025/",0,false,"https://jus-tice.co.il/real-estate-lawyer-cost-2025/"
12652,article,"business-license","יועץ רישוי עסקים | עורך דין מומחה רישוי עסק | מדריך ומחירון (2025)","https://jus-tice.co.il/business-license/",200,"https://jus-tice.co.il/business-license/",0,false,"https://jus-tice.co.il/business-license/"
12650,article,"rabbinical-court-jurisdiction-alimony-1495176-4-2025","תיק 1495176/4 יולי 2025 | שאלת סמכות בית הדין האזורי לדון בעניין מזונות הילדים","https://jus-tice.co.il/rabbinical-court-jurisdiction-alimony-1495176-4-2025/",200,"https://jus-tice.co.il/rabbinical-court-jurisdiction-alimony-1495176-4-2025/",0,false,"https://jus-tice.co.il/rabbinical-court-jurisdiction-alimony-1495176-4-2025/"
12626,article,"online-rent-agreement","חוזה שכירות אונליין (עדכני 2025)","https://jus-tice.co.il/online-rent-agreement/",200,"https://jus-tice.co.il/online-rent-agreement/",0,false,"https://jus-tice.co.il/online-rent-agreement/"
12622,article,"australia-lawyers","עורך דין באוסטרליה | עו&quot;ד ישראלי אוסטרליה","https://jus-tice.co.il/australia-lawyers/",200,"https://jus-tice.co.il/australia-lawyers/",0,false,"https://jus-tice.co.il/australia-lawyers/"
12616,article,"israel-tax-authority","רשות המסים בישראל | ייצוג מול רשויות המס","https://jus-tice.co.il/israel-tax-authority/",200,"https://jus-tice.co.il/israel-tax-authority/",0,false,"https://jus-tice.co.il/israel-tax-authority/"
12611,article,"1509592-1","לא בנקל יבוטל הסכם גירושין &#8211; 1509592-1 &#8211; ביה&quot;ד הגדול‎","https://jus-tice.co.il/1509592-1/",200,"https://jus-tice.co.il/1509592-1/",0,false,"https://jus-tice.co.il/1509592-1/"
12609,article,"israel-real-estate-price-forecast","מחירים עדכניים (2025) ותחזית לשוק הנדל&quot;ן | רכישת נדל&quot;ן בישראל בלווי עורך דין","https://jus-tice.co.il/israel-real-estate-price-forecast/",200,"https://jus-tice.co.il/israel-real-estate-price-forecast/",0,false,"https://jus-tice.co.il/israel-real-estate-price-forecast/"
12605,article,"cyprus-prices","מחירון 2025 נכסים בקפריסין ועליות נלוות | רכישה בלווי משפטי לישראלים","https://jus-tice.co.il/cyprus-prices/",200,"https://jus-tice.co.il/cyprus-prices/",0,false,"https://jus-tice.co.il/cyprus-prices/"
12600,article,"greece-price-list","יוון &#8211; מחירי רכישה 2025 לפי אזורים | מדריך עדכני לרכישת נדל&quot;ן ביוון לישראלים בלווי עורך דין","https://jus-tice.co.il/greece-price-list/",200,"https://jus-tice.co.il/greece-price-list/",0,false,"https://jus-tice.co.il/greece-price-list/"
12596,article,"family-judgment-31661-07-16","פסק דין בתביעה רכושית: אישה נגד בן-זוגה חושפת הון משפחתי במקלטי מס, נאמנויות ותאגידים זרים | תמ״ש 31661-07-16","https://jus-tice.co.il/family-judgment-31661-07-16/",200,"https://jus-tice.co.il/family-judgment-31661-07-16/",0,false,"https://jus-tice.co.il/family-judgment-31661-07-16/"
12588,article,"divorce-costs-2025","עלויות גירושין 2025 | מחירון מעודכן השוואה ובחירה בין עורכי דין לענייני גירושין","https://jus-tice.co.il/divorce-costs-2025/",200,"https://jus-tice.co.il/divorce-costs-2025/",0,false,"https://jus-tice.co.il/divorce-costs-2025/"
12583,article,"portugal-relocation","רילוקיישן לפורטוגל 2025: המדריך המקיף למעבר לפורטוגל","https://jus-tice.co.il/portugal-relocation/",200,"https://jus-tice.co.il/portugal-relocation/",0,false,"https://jus-tice.co.il/portugal-relocation/"
12571,article,"bdi-coface","BDI Coface","https://jus-tice.co.il/bdi-coface/",200,"https://jus-tice.co.il/bdi-coface/",0,false,"https://jus-tice.co.il/bdi-coface/"
12558,article,"dun-bradstreet","סוכנות הדירוג Dun &#038; Bradstreet (D&#038;B) ודירוג Dun’s 100","https://jus-tice.co.il/dun-bradstreet/",200,"https://jus-tice.co.il/dun-bradstreet/",0,false,"https://jus-tice.co.il/dun-bradstreet/"
12552,article,"the-legal-500","The Legal 500","https://jus-tice.co.il/the-legal-500/",200,"https://jus-tice.co.il/the-legal-500/",0,false,"https://jus-tice.co.il/the-legal-500/"
12546,article,"chambers-and-partners","Chambers and Partners","https://jus-tice.co.il/chambers-and-partners/",200,"https://jus-tice.co.il/chambers-and-partners/",0,false,"https://jus-tice.co.il/chambers-and-partners/"
12539,article,"iflr1000","IFLR1000","https://jus-tice.co.il/iflr1000/",200,"https://jus-tice.co.il/iflr1000/",0,false,"https://jus-tice.co.il/iflr1000/"
12535,article,"best-interest-child-procedures-divorce-alimony","עקרונות הלכתיים ויישום קביעתם של הסדרי השהות בגירושין על פי טובת הילד | חיובי המזונות היקפם וחלוקתם","https://jus-tice.co.il/best-interest-child-procedures-divorce-alimony/",200,"https://jus-tice.co.il/best-interest-child-procedures-divorce-alimony/",0,false,"https://jus-tice.co.il/best-interest-child-procedures-divorce-alimony/"
12525,article,"ai-lawyer-ranking","דירוג עורכי דין בינה מלאכותית AI | שנת 2025","https://jus-tice.co.il/ai-lawyer-ranking/",200,"https://jus-tice.co.il/ai-lawyer-ranking/",0,false,"https://jus-tice.co.il/ai-lawyer-ranking/"
12495,article,"fbi-cyber-division","יחידת ה-Cyber Division של ה-FBI | עו&quot;ד סייבר","https://jus-tice.co.il/fbi-cyber-division/",200,"https://jus-tice.co.il/fbi-cyber-division/",0,false,"https://jus-tice.co.il/fbi-cyber-division/"
12491,article,"us-securities-and-exchange-commission","(SEC) רשות ניירות הערך של ארצות הברית  | עו&quot;ד ישראלי","https://jus-tice.co.il/us-securities-and-exchange-commission/",200,"https://jus-tice.co.il/us-securities-and-exchange-commission/",0,false,"https://jus-tice.co.il/us-securities-and-exchange-commission/"
12481,article,"federal-bureau-of-investigation","FBI לשכת החקירות הפדרלית ארה&quot;ב |  עורך דין פלילי F.B.I","https://jus-tice.co.il/federal-bureau-of-investigation/",200,"https://jus-tice.co.il/federal-bureau-of-investigation/",0,false,"https://jus-tice.co.il/federal-bureau-of-investigation/"
12464,article,"lahav-433","להב 433: מבנה היחידה כתובות וטלפונים | משטרת ישראל להב 433","https://jus-tice.co.il/lahav-433/",200,"https://jus-tice.co.il/lahav-433/",0,false,"https://jus-tice.co.il/lahav-433/"
12446,article,"drug-offenses-criminal-lawyer","עורך דין עבירות סמים | מדריך 2025 לתחום עבירות סמים","https://jus-tice.co.il/drug-offenses-criminal-lawyer/",200,"https://jus-tice.co.il/drug-offenses-criminal-lawyer/",0,false,"https://jus-tice.co.il/drug-offenses-criminal-lawyer/"
12436,article,"tax-investigation-guide","מדריך 2025 לקראת חקירה במס הכנסה &#8211; כל מה שצריך לדעת |  חקירות מס הכנסה ועבירות מס","https://jus-tice.co.il/tax-investigation-guide/",200,"https://jus-tice.co.il/tax-investigation-guide/",0,false,"https://jus-tice.co.il/tax-investigation-guide/"
12433,article,"porto-portugal-real-estate","פורטו, פורטוגל &#8211; השקעות נדל&quot;ן עבור ישראלים","https://jus-tice.co.il/porto-portugal-real-estate/",200,"https://jus-tice.co.il/porto-portugal-real-estate/",0,false,"https://jus-tice.co.il/porto-portugal-real-estate/"
12428,article,"famous-criminal-defense-lawyer","עורך דין פלילי מפורסם | עורכי הדין הפליליים המובילים בישראל ובעולם (2025)","https://jus-tice.co.il/famous-criminal-defense-lawyer/",200,"https://jus-tice.co.il/famous-criminal-defense-lawyer/",0,false,"https://jus-tice.co.il/famous-criminal-defense-lawyer/"
12425,article,"economic-crimes-white-collar-lawyer","עורך דין עבירות כלכליות וצווארון לבן | מהן עבירות כלכליות וצווארון לבן?","https://jus-tice.co.il/economic-crimes-white-collar-lawyer/",200,"https://jus-tice.co.il/economic-crimes-white-collar-lawyer/",0,false,"https://jus-tice.co.il/economic-crimes-white-collar-lawyer/"
12412,article,"lawyer-forex","עורך דין פורקס | מה זה פורקס?  FOREX","https://jus-tice.co.il/lawyer-forex/",200,"https://jus-tice.co.il/lawyer-forex/",0,false,"https://jus-tice.co.il/lawyer-forex/"
12406,article,"criminal-law-review-procedure-law-detention-2025","סקירת 2025 סדר דין פלילי &#8211; חוק המעצרים","https://jus-tice.co.il/criminal-law-review-procedure-law-detention-2025/",200,"https://jus-tice.co.il/criminal-law-review-procedure-law-detention-2025/",0,false,"https://jus-tice.co.il/criminal-law-review-procedure-law-detention-2025/"
12401,article,"international-inheritance-wills-lawyer","עורך דין בינלאומי ירושות צוואות ועיזבונות | מדריך ליורשים ישראלים בחו&quot;ל","https://jus-tice.co.il/international-inheritance-wills-lawyer/",200,"https://jus-tice.co.il/international-inheritance-wills-lawyer/",0,false,"https://jus-tice.co.il/international-inheritance-wills-lawyer/"
12394,article,"45983-03-22","השופט אביים ברקאי: פסק דין שעניינו מחלוקת בהגדרת משק לצורך חלוקות עתידיות כ&quot;נחלה מלאה&quot; אל מול &quot;נחלה חסרה&quot; (ת&quot;א 45983-03-22)","https://jus-tice.co.il/45983-03-22/",200,"https://jus-tice.co.il/45983-03-22/",0,false,"https://jus-tice.co.il/45983-03-22/"
12389,article,"10284-05-21","השופט ניר מישורי לב טוב: גזר דין בעניין עבירות לשון הרע (ת&quot;פ 10284-05-21)","https://jus-tice.co.il/10284-05-21/",200,"https://jus-tice.co.il/10284-05-21/",0,false,"https://jus-tice.co.il/10284-05-21/"
12386,article,"top-global-tax-cpa-firms","רואה חשבון מיסוי בינלאומי | חמש פירמות רו&quot;ח מובילות בייעוץ מס בינלאומי","https://jus-tice.co.il/top-global-tax-cpa-firms/",200,"https://jus-tice.co.il/top-global-tax-cpa-firms/",0,false,"https://jus-tice.co.il/top-global-tax-cpa-firms/"
12377,article,"top-international-tax-law-firms","פירמות עורכי דין מובילות במיסוי בינלאומי","https://jus-tice.co.il/top-international-tax-law-firms/",200,"https://jus-tice.co.il/top-international-tax-law-firms/",0,false,"https://jus-tice.co.il/top-international-tax-law-firms/"
12365,article,"global-tax-consulting-services","מיסוי בינלאומי | יועץ מס בינלאומי | ייעוץ וליווי עסקאות בינלאומיות","https://jus-tice.co.il/global-tax-consulting-services/",200,"https://jus-tice.co.il/global-tax-consulting-services/",0,false,"https://jus-tice.co.il/global-tax-consulting-services/"
12356,article,"tax-offenses-criminal-lawyer","עורך דין פלילי מומחה בעבירות מס | מחירון שירותים 2025 + טבלת עונשים","https://jus-tice.co.il/tax-offenses-criminal-lawyer/",200,"https://jus-tice.co.il/tax-offenses-criminal-lawyer/",0,false,"https://jus-tice.co.il/tax-offenses-criminal-lawyer/"
12353,article,"17044-12-22","גזר דין למטפל שהורשע בעבירות מין (תפ&quot;ח 17044-12-22)","https://jus-tice.co.il/17044-12-22/",200,"https://jus-tice.co.il/17044-12-22/",0,false,"https://jus-tice.co.il/17044-12-22/"
12348,article,"39040-09-22","ערעור על שומת מס בטענה שהדירה שנרכשה היא אינה דירת מגורים אלא &quot;דירת מעטפת&quot; (ו&quot;ע 39040-09-22)","https://jus-tice.co.il/39040-09-22/",200,"https://jus-tice.co.il/39040-09-22/",0,false,"https://jus-tice.co.il/39040-09-22/"
12342,article,"tax-lawyer","עורך דין מיסים | המדריך המלא לדיני מיסים בישראל 2025","https://jus-tice.co.il/tax-lawyer/",200,"https://jus-tice.co.il/tax-lawyer/",0,false,"https://jus-tice.co.il/tax-lawyer/"
12329,article,"fintech","עורך דין פינטק | ייצוג משפטי בתחום טכנולוגיה פיננסית ופינטק","https://jus-tice.co.il/fintech/",200,"https://jus-tice.co.il/fintech/",0,false,"https://jus-tice.co.il/fintech/"
12321,article,"extradition-guide","הסגרה בינלאומית לישראל: מדריך 2025","https://jus-tice.co.il/extradition-guide/",200,"https://jus-tice.co.il/extradition-guide/",0,false,"https://jus-tice.co.il/extradition-guide/"
12312,article,"42471-05-24","פסק דין שאלת היחס בין הסכמי ממון לסעיף 8 לחוק הירושה בעניין זכויות בדירה (עמ&quot;ש 42471-05-24)","https://jus-tice.co.il/42471-05-24/",200,"https://jus-tice.co.il/42471-05-24/",0,false,"https://jus-tice.co.il/42471-05-24/"
12309,article,"60877-12-24","תמ&quot;ש 60877-12-24 | השופטת שלי פרקש: בקשה לצו מניעה זמני, לפיו לא תיעשה דיספוזיציה בזכויות נחלה","https://jus-tice.co.il/60877-12-24/",200,"https://jus-tice.co.il/60877-12-24/",0,false,"https://jus-tice.co.il/60877-12-24/"
12305,article,"3922-01-24","פסק דין מינוי &quot;רואה חשבון חקירתי&quot; לצורך פירוק שיתוף בחשבונות הבנק המשותפים","https://jus-tice.co.il/3922-01-24/",200,"https://jus-tice.co.il/3922-01-24/",0,false,"https://jus-tice.co.il/3922-01-24/"
12295,article,"verdict-offenses-police-officer-1327-11-24","פסק דין קטין שהואשם בעבירות התפרעות ותקיפת שוטר (1327-11-24)","https://jus-tice.co.il/verdict-offenses-police-officer-1327-11-24/",200,"https://jus-tice.co.il/verdict-offenses-police-officer-1327-11-24/",0,false,"https://jus-tice.co.il/verdict-offenses-police-officer-1327-11-24/"
12291,article,"70703-09-24","ביהמ&quot;ש לעניינים מנהליים בביהמ&quot;ש המחוזי תל אביב-יפו, ש' יעל בלכר: פסק דין שעניינו בטענה להבטחה מנהלית להקצות קרקע ולבנות בית כנסת לקהילה על ידי ראש העיר לשעבר (עת&quot;מ 70703-09-24)","https://jus-tice.co.il/70703-09-24/",200,"https://jus-tice.co.il/70703-09-24/",0,false,"https://jus-tice.co.il/70703-09-24/"
12275,article,"arrested-abroad-il","מעצר בחו&quot;ל &#8211; מה לעשות? מדריך 2025 לישראלי עצור במדינה זרה","https://jus-tice.co.il/arrested-abroad-il/",200,"https://jus-tice.co.il/arrested-abroad-il/",0,false,"https://jus-tice.co.il/arrested-abroad-il/"
12273,article,"defamation","לשון הרע תלונה במשטרה","https://jus-tice.co.il/defamation/",200,"https://jus-tice.co.il/defamation/",0,false,"https://jus-tice.co.il/defamation/"
12264,article,"best-criminal-defence-lawyers-worldwide","עורכי הדין הפליליים הטובים בעולם ובישראל | סקירת 2025","https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/",200,"https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/",0,false,"https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/"
12259,article,"lawyer-fee-outlook","שכר טרחת עורכי דין 2025 &#8211; תמונת מצב בישראל ובעולם","https://jus-tice.co.il/lawyer-fee-outlook/",200,"https://jus-tice.co.il/lawyer-fee-outlook/",0,false,"https://jus-tice.co.il/lawyer-fee-outlook/"
12255,article,"building-rights-beit-hadar-ownership-roofs-ruling-7808","בעלות על זכויות בנייה בגגות | הלכת בית הדר ע&quot;א 7808/21 והשלכותיה ","https://jus-tice.co.il/building-rights-beit-hadar-ownership-roofs-ruling-7808/",200,"https://jus-tice.co.il/building-rights-beit-hadar-ownership-roofs-ruling-7808/",0,false,"https://jus-tice.co.il/building-rights-beit-hadar-ownership-roofs-ruling-7808/"
12251,article,"30767-05-21","ביהמ&quot;ש לענייני משפחה בתל אביב, השופטת ענת הלר כריש: פס&quot;ד בתביעה להחרגת נכסים מעיזבון (תמ&quot;ש 30767-05-21)","https://jus-tice.co.il/30767-05-21/",200,"https://jus-tice.co.il/30767-05-21/",0,false,"https://jus-tice.co.il/30767-05-21/"
